post_id,url,description,create_time,digg_count,share_count,collect_count,comment_count,play_count,video_duration,hashtags,profile_username,profile_followers,is_verified,region,_search_keyword,_match_type,_match_sources,_match_source,_topic,_transcript
7422104635344817441,https://www.tiktok.com/@electrictimenews/video/7422104635344817441,Part 3 HARRIS IS DONE. Trump CRUSHES Harris In NEW 2024 Election Polls#2024 #election #breakingnews #news #politics #democracy #trump #harris #trump2024 #foryou ,2024-10-05T01:57:18.000Z,94,3,13,9,6458,179,"2024, election, breakingnews, news, politics, democracy, trump, harris, trump2024, foryou",Electric Time News,45600,False,US,trump vs harris polls,generic_only,,"description, transcript",YES,"in victory for the former president in what is probably the most important state on the map. And then with the four Sunbelt states, I will say the polling has generally been more accurate here than it was up north. However, they still definitely do overestimate Democrats. If you look at the polling in Georgia, this is probably the most accurate state out of all the competitive ones in Georgia. Joe Biden was supposed to win by 1.2% in 2020. They missed it by 1%, which honestly is pretty good considering the state of polling right now. Joe Biden eventually won the Peach State by 0.24, becoming the first Democrat to carry Georgia since Bill Clinton in 1992. So they were able to predict the incumbent president's victory here, but they still did overestimate his margin. And looking at just how well Trump is performing today, we have a tie between Harris and Trump. If Trump is underestimated by 1% again, the Peach State is going to remain tilt red. And so again, this is just for illustrative purposes. We're going to come back and fix the map later on in this video. But moving on to North Carolina, this was a state that people were confident that Joe Biden was going to win in the last election. People were surprised really that Georgia went to the incumbent president instead of North Carolina because throughout the entire 2020 cycle, there was not a single point in time where Trump led over Biden. The Tar Heel State was destined to return to the Democrats. They hadn't won this state since 2008. Joe Biden was poised to win. However, the reason he lost was probably Cal Cunningham, the Senate candidate who was exposed for cheating on his wife. His wife left him in October. And that was just a huge scandal that happened in the state. It was basically the October surprise for Democrats in North Carolina. That's probably the biggest reason why Biden lost. The polling overestimated the president by nearly 3%. Trump eventually won North Carolina by 1.3%. Today, it is the only state that's gone to the former president in both 2016 and 2020 out of the seven competitive ones. And for North Carolina, it's pretty unlikely that Trump is going to lose it this time. He's going to win it for the third time in a row. If the polls underestimate him by three points again, he'll be able to win the state by 4%. North Carolina is going to be lean red if we adjust for the previous error. Next up in Nevada, the polling wasn't terrible, but it still did overestimate Biden by three points. According to the data, he was supposed to win by 5.3. Eventually, he defeated Trump in the state by 2.4, the same margin that Hillary Clinton won Nevada by in 2016. When the entire country shifted left from 2016 to 2020, Nevada stayed the same. It was a signal of the state's general trend towards the GOP. In 2022, Nevada elected a Republican governor in a narrow election. And today, Trump has a very good chance at becoming the first Republican to win the silver state since George W. Bush in 2004."
7399791393465453857,https://www.tiktok.com/@wwofficial47/video/7399791393465453857,#KamalaHarris #DonaldTrump #2024Election #NationalPoll #PollingResults #Election2024 #PollUpdate #PoliticalNews #HarrisVsTrump #Polls2024 #PollResults2024 #HarrisLeading #TrumpPolls #NationalPoll2024 #PollingTrends #ElectionLead #PollsAndPolitics #CampaignUpdate #HarrisPollLead #TrumpHarrisPoll #KamalaHarris2024 #HarrisInTheLead #KamalaForPresident #HarrisVictory #KamalaHarrisNews #KamalaHarrisUpdate #HarrisCampaign #HarrisPolling #HarrisForTheWin #Harris2024Lead #DonaldTrump2024 #TrumpCampaign #TrumpPolls2024 #TrumpInThePolls #TrumpVsHarris #TrumpNews #TrumpElection2024 #TrumpPollingUpdate #TrumpLead #TrumpVsKamala #ElectionPolls #ElectionUpdate #CampaignNews #PollingNews #ElectionHeadlines #CampaignTrail #ElectionBuzz #PollingHeadlines #CampaignInsights #ElectionTrends #TrendingPolitics #ViralPolls #ViralElectionNews #PollsTrending #ElectionTrending #TrendingHarris #ViralHarris #PollsBuzz #Election2024Viral #HarrisPollsViral #LivePolls #ElectionUpdates #PollingLive #HarrisLive #TrumpLive #RealTimePolls #PollingNewsLive #ElectionCoverage #LiveElectionUpdates #RealTimeElectionNews #TikTokPolitics #TikTokNews #TikTokPolls #TikTok2024 #TikTokUpdate #TikTokElection #TikTokHarris #TikTokTrump #TikTokTrendingPolitics #TikTokCampaignUpdate #Vote2024 #PoliticalBuzz #PollsAndPolitics #ElectionTalk #HarrisVsTrumpPolls #PollingInsights #ElectionHighlights #HarrisPollNews #ElectionPulse #CampaignBuzz #HarrisLeads2024 #Polls2024Buzz #ElectionDrama #CampaignLead #HarrisPolls2024 #TrumpHarrisRace #PollingBuzz2024 #ElectionRace2024 #HarrisTrumpFaceoff #PollsAndTrends,2024-08-05T22:50:04.000Z,512,5,29,51,4667,61,"kamalaharris, donaldtrump, 2024election, nationalpoll, pollingresults, election2024, pollupdate, politicalnews, harrisvstrump, polls2024, pollresults2024, harrisleading, trumppolls, nationalpoll2024, pollingtrends, electionlead, pollsandpolitics, campaignupdate, harrispolllead, trumpharrispoll, kamalaharris2024, harrisinthelead, kamalaforpresident, harrisvictory, kamalaharrisnews, kamalaharrisupdate, harriscampaign, harrispolling, harrisforthewin, harris2024lead, donaldtrump2024, trumpcampaign, trumppolls2024, trumpinthepolls, trumpvsharris, trumpnews, trumpelection2024, trumppollingupdate, trumplead, trumpvskamala, electionpolls, electionupdate, campaignnews, pollingnews, electionheadlines, campaigntrail, electionbuzz, pollingheadlines, campaigninsights, electiontrends, trendingpolitics, viralpolls, viralelectionnews, pollstrending, electiontrending, trendingharris, viralharris, pollsbuzz, election2024viral, harrispollsviral, livepolls, electionupdates, pollinglive, harrislive, trumplive, realtimepolls, pollingnewslive, electioncoverage, liveelectionupdates, realtimeelectionnews, tiktokpolitics, tiktoknews, tiktokpolls, tiktok2024, tiktokupdate, tiktokelection, tiktokharris, tiktoktrump, tiktoktrendingpolitics, tiktokcampaignupdate, vote2024, politicalbuzz, pollsandpolitics, electiontalk, harrisvstrumppolls, pollinginsights, electionhighlights, harrispollnews, electionpulse, campaignbuzz, harrisleads2024, polls2024buzz, electiondrama, campaignlead, harrispolls2024, trumpharrisrace, pollingbuzz2024, electionrace2024, harristrumpfaceoff, pollsandtrends",wwofficial47,922,False,US,trump vs harris polls,generic_only,,transcript,YES,"In Commitment 2024 an exclusive and new WCVB UMass Amherst poll showing Vice President Kamala Harris with the lead over former President Donald Trump. The survey polled 1,000 people nationwide. 46% said they were leaning toward voting for Harris. 43% were leaning toward Trump. 6% say the same of RFK Jr. In the same poll back in January President Biden trailed Trump by four points when they were asked for the reasons behind their choices. 66% of those supporting Harris said she quote represents a new generation. 37% believe she will strengthen America's global standing. For the Trump supporter 75% said it was because of his first-term accomplishments. 48% said they believed he will quote save America. You can take a deeper dive into all the results right now on our website and WCVB app including how each candidate performs on the issues most important to you the voter."
7394966750523182378,https://www.tiktok.com/@harryjsisson/video/7394966750523182378,LET’S GO! 07/23/24 ,2024-07-23T22:47:57.000Z,88800,3975,3413,9593,1100000,62,,Harry Sisson,2200000,True,US,trump vs harris polls,source,Ipsos,transcript,YES,"Vice President Kamala Harris is now beating Donald Trump in new polling that was just released today. In a brand new poll done by Ipsos and Reuters among 1,018 registered voters, Kamala Harris is now beating Donald Trump by two points. And this was after President Biden dropped out and endorsed her. Additionally, another poll was done where they added RFK Jr. And now Kamala Harris's lead jumps up to four points over Donald Trump. I got to admit, this is not surprising. Kamala Harris has this energy behind her candidacy. There is this momentum that is currently with the Democrats and the Republicans and Donald Trump are learning to play defense right now. Like, remember, Kamala Harris has raised over $100 million in just a day and a half. And tens of thousands of new people have registered to volunteer on her campaign around the country. So I highly anticipate that over the next couple of weeks, as more people learn about Vice President Kamala Harris and the Democratic convention happens in August, we'll see more polling exactly like that. You love to see it."
7433817552528116997,https://www.tiktok.com/@viralpulsenews/video/7433817552528116997,"🔴 HARRIS VS. TRUMP - Election Day Showdown! Who Will Win the White House? The day has come—Harris and Trump go head-to-head as voters decide the nation's future! Watch our live updates, subscribe for the latest, and share your thoughts in the comments. #ElectionDay #Election2024 #HarrisVsTrump #Harris2024 #Trump2024 #Vote2024 #USPresidentialElection #DecisionDay #SwingStates #PollingUpdate #WhiteHouseRace #EarlyVoting #VoteResults #ElectoralCollege #Democracy2024 #AmericanVoters #USPolitics #PoliticalNews #ElectionLive #NewsUpdate #ElectionCoverage #PollsAreOpen #YourVoteCounts #FinalStretch #WhoWillWin #AmericasChoice #Vote",2024-11-05T15:28:56.000Z,19,,0,2,1363,47,"electionday, election2024, harrisvstrump, harris2024, trump2024, vote2024, uspresidentialelection, decisionday, swingstates, pollingupdate, whitehouserace, earlyvoting, voteresults, electoralcollege, democracy2024, americanvoters, uspolitics, politicalnews, electionlive, newsupdate, electioncoverage, pollsareopen, yourvotecounts, finalstretch, whowillwin, americaschoice, vote",The Pulse,2127,False,MX,trump vs harris polls,generic_only,,transcript,YES,"Here's a quick Election Day update. It's Election Day, and polls show Vice President Kamala Harris and former President Donald Trump are locked in one of the tightest races in recent history, both polling at 48% nationwide. Harris is monitoring the results from Howard University in D.C., while, like Trump, watches from Mar-a-Lago, Florida. Control of the House is also at stake, with early results from the East Coast expected soon. Meanwhile, over 82 million voters cast ballots early, a slight increase from the last presidential cycle signaling strong turnout. Iowa's latest poll shows a surge in support for Harris among independent women, adding last-minute suspense. Stay tuned, and don't forget to like, comment, and subscribe for more live election updates."
7623187611892354325,https://www.tiktok.com/@dineshdsouza35/video/7623187611892354325,"🚨 BREAKING: A poll just dropped finding 76% PERCENT of Americans say President Trump and the US are winning the Iran war, while 24% say Iran is — Harvard/Harris 34% of Democrats think IRAN is winning, a position not rooted in reality even a little 🤡 Keep pushing, 47! 🇺🇸",2026-03-30T23:01:31.000Z,14,,1,1,535,22,,Dinesh D'Souza,632,False,NG,trump vs harris polls,generic_only,,description,YES,And I was just thinking about that for a second. The 멱One Vs.
7180040061033909547,https://www.tiktok.com/@theprogressiveparamedic/video/7180040061033909547,"2024 Senate Update. Arizona is going to be a problem. Think the Dems are gonna struggle to hit 50 and need to really do well in AZ, OH, MT. WV/TX are the only bonuses I see possible. Some Longshots for both sides to at least attempt however. #2024senate #HolidayOREOke ",2022-12-22T18:22:44.000Z,386,4,21,37,10100,72,"2024senate, holidayoreoke",Dan,30900,False,US,arizona senate polls,generic_only,,transcript,YES,"So I think I know how the 2024 Senate's gonna go now. Arizona is looking crazy. Gallego's doing some internal polling and he released them. The three-way shows Carrie Lake as the Republican with a slight lead over Gallego and Sinema and last with 13% of the spoiler vote in that scenario. Heads up, Gallego beats Lake. But Sinema probably won't, according to his probably biased internal polling. But anyway, for the 2024 Senate, we got 34 races right now. 23 held by Democrats and Independents and 10 Republican-held seats. It's a brutal map to defend, but possible. There's a decent amount of races that are safe D or safe R. But in terms of interesting, Arizona, Ohio, and Montana are the toss-ups. The Dems have to hold all three to have any chance at the Senate next round. They also have a decent amount of tough Senate holds in Michigan, Wisconsin, Pennsylvania. Oh man, then there's some weird ones in New Jersey with Menendez who is basically... Nah, go look him up, he's not great. And a few other races. Only really Texas can be gotten by the Dems for a red. Tough map."
7608629073564241166,https://www.tiktok.com/@nickroberts/video/7608629073564241166,BREAKING: DEMOCRAT  KATIE HOBBS LEADS FOR  GOVERNOR IN ARIZONA  💙🙏🏻🌊 #arizona #phx #phoenix #tucson #mesa ,2026-02-19T17:27:39.000Z,5349,189,169,424,35700,29,"arizona, phx, phoenix, tucson, mesa",Nick Roberts,27400,True,US,arizona senate polls,generic_only,,transcript,YES,"We've got some big news out of Arizona. A new poll just dropped in this infamously competitive state, and Katie Hobbs is in a dominating lead against both of her Republican opponents. In my opinion, Katie Hobbs has been a very effective and bipartisan governor, which is important for the state. We have to make sure Trump crazy does not get in there, try to, you know, stop the elections and everything else for 2028. If you support Katie Hobbs and excited to see Democrats leading Arizona, drop a blue heart down below. I think it's going to be a good year this year for us in Arizona."
7382398628872211758,https://www.tiktok.com/@itgoestoofar/video/7382398628872211758,The results from Noble’s newest Arizona based poll shows just how much Arizona voters do not want the proposed abortion amendment to become the law in Arizona.  The proposed amendment would allow for post viability abortion through the very broad and unregulated mental health provision. But 90% of Arizonans polled said that goes too far.  Reasonable people can have differing views on abortion but the vast majority of the public agree this amendment goes too far!!!  #ItGoesTooFar #Arizona #Abortion #AZ #Prochoice #Prolife #arizonacheck #Noble,2024-06-20T01:57:11.000Z,30,8,1,6,828,,"itgoestoofar, arizona, abortion, az, prochoice, prolife, arizonacheck, noble",It Goes Too Far AZ,2431,False,US,arizona senate polls,generic_only,,description,YES,Are you ready for it?
7434057725257993502,https://www.tiktok.com/@ajiceberg24/video/7434057725257993502,Those Harris Polls Lied To Us All! #election #harris #fyp #trump #news #election2024 #viralvideo ,2024-11-06T07:01:23.000Z,29,,1,9,704,63,"election, harris, fyp, trump, news, election2024, viralvideo",Aj Iceberg,21,False,US,polls wrong 2024,generic_only,,"description, transcript",YES,"Oh, but the polls I thought the polls was supposed to predict the race The polls told you who was gonna win. Oh, she's gonna win by a landslide. She's gonna kill him the polls said bro, first of all, the polls is fake the polls only poll a certain amount of people and The polls can't dictate who's gonna turn out or not People yeah, we're gonna vote and then they never go to vote. They never show up, especially young people Older people vote and you can't predict turnout with the poll The poll said Trump was going last time and guess what? He lost narrowly, but he lost It's crazy man. Y'all stop listening to everybody. I had this right a long time ago Put in a bet on a sports betting app And about to cash out Yeah, man It's gonna be okay, man. This is not the end of the world. Y'all gonna be cool Your boys the iceberg. I'm out. Peace"
7426731976587087136,https://www.tiktok.com/@mediastouchusa/video/7426731976587087136,Part 1 2024 Election Map Based on Previous POLLING ERROR In All 50 States!#electionprediction #election #news #breakingnews #trump2024 #harris #politics #fyp ,2024-10-17T13:13:11.000Z,13,,0,0,1007,179,"electionprediction, election, news, breakingnews, trump2024, harris, politics, fyp",Election Predictions,31400,False,US,polls wrong 2024,generic_only,,description,YES,
7426879652599270687,https://www.tiktok.com/@sammmmmmmmmm.21/video/7426879652599270687,Either someone messed up on this graph or we have some really ignorant people about to vote. What do you think? #vote #polls #trump #kamala #presidentialelection #candidate #fyp ,2024-10-17T22:46:20.000Z,8,,0,6,469,,"vote, polls, trump, kamala, presidentialelection, candidate, fyp",Samantha🥀_02,7273,False,US,polls wrong 2024,generic_only,,"description, hashtags",YES,
7426021790490610952,https://www.tiktok.com/@toollutility999/video/7426021790490610952,"""SECRET Republican Polls LEAK, Show DISASTER in 2024 Senate Elections 🚨  part 2 #2024Elections #SenatePolls #RepublicanDisaster""",2024-10-15T15:17:18.000Z,4,,1,5,2323,374,,ToollUtility999,11500,False,US,polls wrong 2024,generic_only,,description,YES,
7434169842451746080,https://www.tiktok.com/@metrouk/video/7434169842451746080,"A pollster nicknamed the 'Nostradamus of US presidential elections' appeared shocked as he realised his prediction was incorrect.  Professor Allan Lichtman had only been wrong about one election before the 2024 voting began, when he predicted a win for Al Gore in 2000. Americans are waking up to the news that Donald Trump will be the 47th President of the United States. #usa #uselection #trump #allanlichtman #polling #trump #harris",2024-11-06T14:16:02.000Z,138000,5374,8293,3926,3000000,32,,Metro,2700000,True,GB,polls wrong 2024,generic_only,,description,YES,"There's still, uh, a million votes left in Pennsylvania, close to it. I think she lost running out of Pennsylvania. Yep. It's not changing. I'm for, I hate to say that cause I've been hopeful all night, but I think she lost. I do too. Thank you. It's 90% over. Yeah."
7521942537133755661,https://www.tiktok.com/@ilovememes7770/video/7521942537133755661,Trump's Polls: Did Silence Impact The Election? Analyzing if and how polling inaccuracies affected Trump's performance. We discuss the mistakes made by pollsters and examine the energy dynamics that might have contributed to the results. #Trump #ElectionAnalysis #PollingData #PoliticalAnalysis #USPolitics #Election2024 #PoliticalCommentary #Elections #News #Politics #tiktok #joerogan #joeroganpodcast #joeroganexperience #joeroganclips,2025-07-01T02:59:17.000Z,17,,2,3,1376,22,"trump, electionanalysis, pollingdata, politicalanalysis, uspolitics, election2024, politicalcommentary, elections, news, politics, tiktok, joerogan, joeroganpodcast, joeroganexperience, joeroganclips",RoganClips,4155,False,US,polls wrong 2024,generic_only,,description,YES,"It turns out they had Trump doing worse than he ended up doing. Guess what? Posters, honest posters, make mistakes, too. But what is the basis of his lawsuit? What is he saying in the lawsuit? I think he is saying that that gave energy to his opponents and that it was — Like we talked about. Like you talked about. But I don't believe that's the case. There are honest posters who make mistakes."
7433430925280611627,https://www.tiktok.com/@quang_nguyen_texas/video/7433430925280611627,Fake polls?  2024 political prediction,2024-11-04T14:28:38.000Z,11,,0,0,216,18,,quang_nguyen_Texas,2744,False,US,polls wrong 2024,generic_only,,"description, transcript",YES,"They can make those polls sing, they can make them sing, they brag about it. I got a poll, I'm 10 points up in Iowa. One of my enemies just puts out a poll, I'm three down. They just announced a fake poll, hey think of it, right before the election that I'm three points down. I'm not down in Iowa."
7563014435992767799,https://www.tiktok.com/@infocustalks/video/7563014435992767799,"Polls can often mislead, as seen with the recent Harris-Trump situation where predictions missed drastically. This insightful clip dives into the importance of understanding voter dynamics, highlighting the necessity of recognizing the growing trend of Independents and their crucial role in elections. With a strategic outlook on forming coalitions with various voter segments—including moderate Democrats and animal lovers—this perspective reveals a compelling path to victory that transcends traditional polling. Discover how to navigate the political landscape with a fresh lens on the current electoral climate. #PoliticalInsights #Election2024 #VoterTrends #IndependentVoters #PollsMatter",2025-10-19T19:19:14.000Z,72,1,0,5,4042,25,"politicalinsights, election2024, votertrends, independentvoters, pollsmatter",In Focus Talks,2989,False,US,polls wrong 2024,generic_only,,"description, transcript",YES,"You cannot depend on these polls. Look at Harris Trump. They said it was neck-and-neck. Trump ends up winning the popular vote in the seven battleground states. You cannot trust these polls. I know my pathway to victory. I have Republicans, Independents, two and a half times the number of voters of Republicans because that's the growing number of registered voters. I win the Independents, I'll get some moderate Democrats, and I'll get the animal lovers, and that'll be my pathway to victory."
7426792647437733152,https://www.tiktok.com/@mediastouchusa/video/7426792647437733152,Part 2 2024 Election Map Based on Previous POLLING ERROR In All 50 States!#electionprediction #election #news #breakingnews #trump2024 #harris #politics #fyp ,2024-10-17T17:08:37.000Z,6,,0,0,393,179,"electionprediction, election, news, breakingnews, trump2024, harris, politics, fyp",Election Predictions,31400,False,US,polls wrong 2024,generic_only,,description,YES,
7426957687545498913,https://www.tiktok.com/@mediastouchusa/video/7426957687545498913,Part 3 2024 Election Map Based on Previous POLLING ERROR In All 50 States!#electionprediction #election #news #breakingnews #trump2024 #harris #politics #fyp ,2024-10-18T03:49:51.000Z,14,,0,2,845,176,"electionprediction, election, news, breakingnews, trump2024, harris, politics, fyp",Election Predictions,31400,False,US,polls wrong 2024,generic_only,,description,YES,
7434938066982276398,https://www.tiktok.com/@realclearpolitics/video/7434938066982276398,Exit Polls - Harris Underperformed on Abortion #abortion #harris #polls #election2024 ,2024-11-08T15:57:05.000Z,0,,0,0,27,,"abortion, harris, polls, election2024",RealClearPolitics,3403,False,US,polls wrong 2024,generic_only,,"description, hashtags",YES,
7439865870924401963,https://www.tiktok.com/@woodrowjohnston/video/7439865870924401963,The BIGGEST Polling Mistake of 2024 #AnnSelzer #538 #2024 #polling,2024-11-21T22:39:23.000Z,13,1,0,3,394,214,"annselzer, 538, 2024, polling",Woodrow Johnston,368,False,US,polls wrong 2024,source,538,"description, hashtags",YES,
7429806677924302123,https://www.tiktok.com/@auditally/video/7429806677924302123,"2024 Election Polls: Truth or Deception? As we approach the 2024 elections, we explore the reliability of polling data and whether voter answers are genuine or influenced by the system. With trends favoring Trump, we analyze the implications for swing states and what they mean for the upcoming election. #2024Elections #PollingData #VoterTruth #ElectionAnalysis #Trump2024 #SwingStates #PoliticalTrends #VotingBehavior #ElectionIntegrity #PollingReliability",2024-10-25T20:04:37.000Z,62,1,7,8,7655,45,"2024elections, pollingdata, votertruth, electionanalysis, trump2024, swingstates, politicaltrends, votingbehavior, electionintegrity, pollingreliability",Audit Ally,10200,False,US,polls wrong 2024,generic_only,,"description, transcript",YES,"In 2024, are folks who are being asked who they're voting for, either telling the truth, is this the system, are they calling cell phones finally? How are we supposed to think about the numbers we see on the screen? The issue for 2016 in particular was people not participating because they did not want to be counted. In 2020, it was less that and more about who they called or who they did online. A lot of my polling is done online, and in 2024 they tried to adjust for it. What we know, what we are sure about, is that the trend is towards Trump. And what I am sure about is that it is dangerous to call this election because it is dead even, even in these swing states."
7433503737940905247,https://www.tiktok.com/@kylexo5/video/7433503737940905247,"The polling companies are gaslighting us, let me tell you how #harriswalz #election2024 ",2024-11-04T19:11:29.000Z,2370,183,213,117,68500,403,"harriswalz, election2024",Kylexo,417,False,US,polls wrong 2024,generic_only,,description,YES,
7606168476943797518,https://www.tiktok.com/@friasjc/video/7606168476943797518,A new poll shows 43 percent of Texas voters backing Gina Hinojosa and 46 percent backing Greg Abbott. 📊 That is a narrow gap in a state long framed as safely red. 🗳️ This matters now because turnout and organizing will decide the outcome not party labels. 💬 Texas is changing demographically and politically and the numbers are finally reflecting that. 🔎 If people stay home nothing changes. If people vote this state looks very different. 🔥,2026-02-13T02:18:53.000Z,693,101,47,32,12900,85,,Jc Frias,34100,False,US,likely voter polls,generic_only,,description,YES,
7621653923388149014,https://www.tiktok.com/@therevisionwhip/video/7621653923388149014,How Kamala Harris is still in the lead I don’t know!!! Is legit too early to call now we’ll know better post midterms  Not my personal opinion at all but who knows really interesting looking at the polling Polls I looked at to make this: https://www.realclearpolitics.com https://focaldata.com https://centersquare.com https://noblepredictiveinsights.com https://anselm.edu/academics/saint-anselm-college-survey-center https://emersoncollegepolling.com https://publicpolicypolling.com https://unh.edu/survey-center https://racetothewh.com #democrat #election #politicstiktok #politics #kamalaharris ,2026-03-26T19:49:52.000Z,1445,20,126,82,43500,,"democrat, election, politicstiktok, politics, kamalaharris",therevisionwhip,62,False,GB,likely voter polls,source,realclearpolitics,description,YES,🎶 Music Outro 🎶
7432875024345877803,https://www.tiktok.com/@daghost_official/video/7432875024345877803,Harris winning IOWA!  🙌🏻💙🗳️ #harriswalz #harrisiowa #election #harris2024 #leftist #leftists #leftism #political #progressive #progressives #leftwing #lefty #socialist #leftisttiktok #leftistsoftiktok #daghost #daghostofficial #politics #political #capitalismsucks #socialist #socialism #capitalismistrash #americansbelike #republicansbelike #democrats #conservativesbelike ,2024-11-03T02:31:22.000Z,19500,1478,1407,2798,416600,68,"harriswalz, harrisiowa, election, harris2024, leftist, leftists, leftism, political, progressive, progressives, leftwing, lefty, socialist, leftisttiktok, leftistsoftiktok, daghost, daghostofficial, politics, political, capitalismsucks, socialist, socialism, capitalismistrash, americansbelike, republicansbelike, democrats, conservativesbelike",The Ghost,323900,False,US,likely voter polls,generic_only,,transcript,YES,"Bro, Kamala Harris is now winning Iowa, brand new poll out tonight, winning Iowa by three points. I was talking to my friend today and he was like, bro, listen to me, listen, she's about to take Texas and Florida. I'm like, bro, no way. Nah, she ain't taking Texas, Florida possibly, maybe, maybe, I'll give that to you, potentially. Texas? Nah. I might have just changed my mind on that whole fucking thing. She's winning Iowa. Iowa. Oh yeah. This is about to be a very interesting week. This is about to be a very interesting election because this woman's about to blow this motherfucker out of the water. Watch. If she's winning Iowa, this is going to be beautiful. A blowout, baby."
7432858919183125806,https://www.tiktok.com/@msnow/video/7432858919183125806,BREAKING: Kamala Harris now leads Donald Trump in Iowa   The Des Moines Register Poll has Harris at 47% and Donald Trump at 44%.   The difference between them is within the margin of error.  #kamalaharris #donaldtrump #iowa #2024,2024-11-03T01:28:50.000Z,5000000,205300,183779,79700,79300000,119,"kamalaharris, donaldtrump, iowa, 2024",MS NOW,7300000,True,US,likely voter polls,generic_only,,"description, transcript",YES,"The other breaking news, the Des Moines Register is out with a brand new poll conducted by J. Ann Selzer's firm. This, as you know, is the gold standard of polling in Iowa, and it shows Vice President Harris with a three-point lead over Donald Trump in that state. Harris has a support of 47 percent of likely voters to Trump's 44 percent. That result, within the margin of error. Joining us now, pollster J. Ann Selzer. All right, J. Ann, obviously you are bringing, we're coming on air right now with this polling, and I mean, we could just put it up on the screen for folks, because I didn't have this on my bingo card, as I like to say. Vice President Kamala Harris, 47 percent, Donald Trump, 44 percent. Take us inside your poll. What is new here? We know that there's a majority of Iowa men in this poll that say they prefer Trump, a majority of women prefer Harris among likely Iowa voters. This seems like something is happening. It does seem like something's happening. Now, we've been living with the numbers day by day as we've been gathering the data. So we've had a little bit of time to get over the initial shock. You know, Iowa is a very Republican state. There's only one person at statewide office or federal office who is a Democrat. So to have the presidential candidate lead by a substantive margin was shocking to begin with. One of the reasons she is leading is because of her strength with women generally, even stronger with women age 65 and over. Her margin is more than two to one, and this is an age group that shows up to vote or votes early in disproportionately large numbers. So it's a little bit of the boost that Kamala Harris has gotten this time."
7600862804471467319,https://www.tiktok.com/@nickroberts/video/7600862804471467319,BREAKING: DEMOCRATS AHEAD BY 10 POINTS AMONG LIKELY VOTERS FOR THE MIDTERM #poll #bluewave #politics #fyp #democrats ,2026-01-29T19:10:20.000Z,482,7,32,28,6710,36,"poll, bluewave, politics, fyp, democrats",Nick Roberts,27400,True,US,likely voter polls,generic_only,,"description, hashtags, transcript",YES,"We've got some really exciting news for the midterm coming up. So the argument, which is a really great pollster, has done a poll and it's done based on a couple of metrics, the likelihood of vote and obviously party. So for just likelihood, you know, everyone included, the Democrats are likely to win by four points, but here's where it gets exciting. With only likely voters, Democrats are ahead by a whopping 10 points. Now, if the margin really is 10 points come November, that would be crazy, but we don't even need to be even close to that to actually win Congress and the Senate, but it's very encouraging. I think this is the breaking point right now for Trump. People are really waking up just how bad it's gotten. Drop a blue, even a blue heart down below if you're voting blue in November. Let's keep it up."
7574493232852110622,https://www.tiktok.com/@robsmithonline/video/7574493232852110622,When It Comes To Presidential Elections - Polls Get It WRONG: @Polymarket Gets It RIGHT! #polymarket #elections #presidentialelection #polls ,2025-11-19T17:42:43.000Z,483,10,21,10,8082,87,"polymarket, elections, presidentialelection, polls",Rob Smith,420200,True,US,polls wrong prediction markets right,generic_only,,"description, hashtags, transcript",YES,"Polls get it wrong all the time when it comes to who is on top when it comes to the presidential race. Right now, Polly Market has the odds that J.D. Vance will win the 2028 election by about 29 percent, which is huge. Obviously, Gavin Newsom is trailing. And there's even a chance, according to Polly Market, that Donald Trump could actually come in and win in 2028. But the reason that the markets are so important and the reason that Polly Market has proven itself is because, if you remember, in the last election season, before Donald Trump took it in 2024, Polly Market always had him ahead. If I'm not mistaken, that Polly Market always had the results that actually ended up being the truth, which is that Donald Trump became the 47th president of the United States. So if you look at Polly Market and look at the markets, the markets will tell you what is going on. It is not these stupid polls. It is not the cable news horse race. It is not all of this propaganda and mumbo-jumbo that comes from the cable news and the podcaster and the political commentary ecosystem. It comes from what the markets are actually saying. Right now, Polly Market and the markets have J.D. Vance as their top choice to become president in 2028. Like I said, it is the markets that are really deciding things nowadays, not the cable news pundits and not these silly polls."
7428984792085056814,https://www.tiktok.com/@lifegoalinvestments/video/7428984792085056814,"The POLLS or the BETTING MARKETS?!   Telling two different stories.   KAMALA favored in the POLLS.   TRUMP the favorite in the BETTING MARKETS.   Both methods attempting to predict the next president have their flaws.   BUT, BOTH also have a strong track record of predicting the winner.   With the POLLS and BETTING MARKETS at odds, WHO’S RIGHT THIS TIME AROUND?   Let me know.   Source on Polling Odds: FiveThirtyEight Source on Betting Market Odds: Newsweek   #politics #trump #kamala #election #2024election #bettingodds #polling #lifegoalnation #lifegoalinvestments ",2024-10-23T14:55:19.000Z,1274,151,85,310,90000,85,"politics, trump, kamala, election, 2024election, bettingodds, polling, lifegoalnation, lifegoalinvestments",Taylor Sohns,193900,False,US,polls wrong prediction markets right,source,FiveThirtyEight,"description, hashtags",YES,
